dummy1|Temperature|2017-09-14 22:15:00|19.7023762594
dummy1|Temperature|2017-09-14 22:30:00|19.534156092
dummy1|Temperature|2017-09-14 22:45:00|19.6818774092
dummy1|Temperature|2017-09-14 23:00:00|19.5726656824
dummy1|Temperature|2017-09-14 23:15:00|19.5102374271
dummy1|Temperature|2017-09-14 23:30:00|19.4315285638
dummy1|Temperature|2017-09-14 23:45:00|19.2332002751
dummy1|Temperature|2017-09-15 00:00:00|19.0697990721
dummy1|Temperature|2017-09-15 00:15:00|19.1125416615
dummy1|Temperature|2017-09-15 00:30:00|18.9548686942
dummy1|Temperature|2017-09-15 00:45:00|18.8993106218
dummy1|Temperature|2017-09-15 01:00:00|18.9825191431
dummy1|Temperature|2017-09-15 01:15:00|18.9435595768
dummy1|Temperature|2017-09-15 01:30:00|18.7907373638
dummy1|Temperature|2017-09-15 01:45:00|18.6658773174
dummy1|Temperature|2017-09-15 02:00:00|18.7759808555
dummy1|Temperature|2017-09-15 02:15:00|18.6778731136
dummy1|Temperature|2017-09-15 02:30:00|18.6718997376
dummy1|Temperature|2017-09-15 02:45:00|18.7015627197
dummy1|Temperature|2017-09-15 03:00:00|18.5332190235
dummy1|Temperature|2017-09-15 03:15:00|18.7212245923
dummy1|Temperature|2017-09-15 03:30:00|18.6859747495
dummy1|Temperature|2017-09-15 03:45:00|18.7970942489
dummy1|Temperature|2017-09-15 04:00:00|18.6258381802
dummy1|Temperature|2017-09-15 04:15:00|18.6993467496
dummy1|Temperature|2017-09-15 04:30:00|18.7399918961
dummy1|Temperature|2017-09-15 04:45:00|18.7761775932
dummy1|Temperature|2017-09-15 05:00:00|18.8958334829
dummy1|Temperature|2017-09-15 05:15:00|18.7060375152
dummy1|Temperature|2017-09-15 05:30:00|18.6198993502
dummy1|Temperature|2017-09-15 05:45:00|18.5905390247
dummy1|Temperature|2017-09-15 06:00:00|18.4468129289
dummy1|Temperature|2017-09-15 06:15:00|18.3512490328
dummy1|Temperature|2017-09-15 06:30:00|18.5121025615
dummy1|Temperature|2017-09-15 06:45:00|18.3358576975
dummy1|Temperature|2017-09-15 07:00:00|18.3915350982
dummy1|Temperature|2017-09-15 07:15:00|18.2476238656
dummy1|Temperature|2017-09-15 07:30:00|18.1580991196
dummy1|Temperature|2017-09-15 07:45:00|17.9759369371
dummy1|Temperature|2017-09-15 08:00:00|17.9403563563
dummy1|Temperature|2017-09-15 08:15:00|17.8640934491
dummy1|Temperature|2017-09-15 08:30:00|17.683997173
dummy1|Temperature|2017-09-15 08:45:00|17.6492093589
dummy1|Temperature|2017-09-15 09:00:00|17.4639054459
dummy1|Temperature|2017-09-15 09:15:00|17.6615531146
dummy1|Temperature|2017-09-15 09:30:00|17.5481007262
dummy1|Temperature|2017-09-15 09:45:00|17.6000274447
dummy1|Temperature|2017-09-15 10:00:00|17.5467208393
dummy1|Temperature|2017-09-15 10:15:00|17.5375664834
dummy1|Temperature|2017-09-15 10:30:00|17.5829607612
dummy1|Temperature|2017-09-15 10:45:00|17.4433589663
dummy1|Temperature|2017-09-15 11:00:00|17.3242254533
dummy1|Temperature|2017-09-15 11:15:00|17.4185970227
dummy1|Temperature|2017-09-15 11:30:00|17.2446448001
dummy1|Humidity|2017-09-14 11:45:00|85.170663761
dummy1|Humidity|2017-09-14 12:00:00|85.1756701729
dummy1|Humidity|2017-09-14 12:15:00|85.3410020227
dummy1|Humidity|2017-09-14 12:30:00|85.291346189
dummy1|Humidity|2017-09-14 12:45:00|85.1921808225
dummy1|Humidity|2017-09-14 13:00:00|85.0974163395
dummy1|Humidity|2017-09-14 13:15:00|84.9525068973
dummy1|Humidity|2017-09-14 13:30:00|84.8162650161
dummy1|Humidity|2017-09-14 13:45:00|84.773127042
dummy1|Humidity|2017-09-14 14:00:00|84.6850920434
dummy1|Humidity|2017-09-14 14:15:00|84.6826786012
dummy1|Humidity|2017-09-14 14:30:00|84.5008331109
dummy1|Humidity|2017-09-14 14:45:00|84.477660158
dummy1|Humidity|2017-09-14 15:00:00|84.3616898599
dummy1|Humidity|2017-09-14 15:15:00|84.4600836409
dummy1|Humidity|2017-09-14 15:30:00|84.5306995202
dummy1|Humidity|2017-09-14 15:45:00|84.4074193259
dummy1|Humidity|2017-09-14 16:00:00|84.2608127238
dummy1|Humidity|2017-09-14 16:15:00|84.1884904655
dummy1|Humidity|2017-09-14 16:30:00|84.0950660045
dummy1|Humidity|2017-09-14 16:45:00|84.2439172902
dummy1|Humidity|2017-09-14 17:00:00|84.046392048
dummy1|Humidity|2017-09-14 17:15:00|84.0075042213
dummy1|Humidity|2017-09-14 17:30:00|83.8257565786
dummy1|Humidity|2017-09-14 17:45:00|83.9639471552
dummy1|Humidity|2017-09-14 18:00:00|83.8572761666
dummy1|Humidity|2017-09-14 18:15:00|83.7252704426
dummy1|Humidity|2017-09-14 18:30:00|83.5369071692
dummy1|Humidity|2017-09-14 18:45:00|83.6825164259
dummy1|Humidity|2017-09-14 19:00:00|83.7990794139
dummy1|Humidity|2017-09-14 19:15:00|83.6294687792
dummy1|Humidity|2017-09-14 19:30:00|83.5756436964
dummy1|Humidity|2017-09-14 19:45:00|83.3855887293
dummy1|Humidity|2017-09-14 20:00:00|83.4595285892
dummy1|Humidity|2017-09-14 20:15:00|83.4421253436
dummy1|Humidity|2017-09-14 20:30:00|83.6052378958
dummy1|Humidity|2017-09-14 20:45:00|83.5024983095
dummy1|Humidity|2017-09-14 21:00:00|83.4825229069
dummy1|Humidity|2017-09-14 21:15:00|83.4270873712
dummy1|Humidity|2017-09-14 21:30:00|83.3415952742
dummy1|Humidity|2017-09-14 21:45:00|83.3309020474
dummy1|Humidity|2017-09-14 22:00:00|83.3188327459
dummy1|Humidity|2017-09-14 22:15:00|83.2140686247
dummy1|Humidity|2017-09-14 22:30:00|83.0864796634
dummy1|Humidity|2017-09-14 22:45:00|83.002028643
dummy1|Humidity|2017-09-14 23:00:00|82.9640145587
dummy1|Humidity|2017-09-14 23:15:00|82.7667883405
dummy1|Humidity|2017-09-14 23:30:00|82.688678057
dummy1|Humidity|2017-09-14 23:45:00|82.5566142602
dummy1|Humidity|2017-09-15 00:00:00|82.4473964754
dummy1|Humidity|2017-09-15 00:15:00|82.3029543341
dummy1|Humidity|2017-09-15 00:30:00|82.1343720755
dummy1|Humidity|2017-09-15 00:45:00|82.0465822067
dummy1|Humidity|2017-09-15 01:00:00|82.0378392995
dummy1|Humidity|2017-09-15 01:15:00|81.9308672123
dummy1|Humidity|2017-09-15 01:30:00|81.8284481346
dummy1|Humidity|2017-09-15 01:45:00|81.746683042
dummy1|Humidity|2017-09-15 02:00:00|81.6972574799
dummy1|Humidity|2017-09-15 02:15:00|81.5365559177
dummy1|Humidity|2017-09-15 02:30:00|81.4243004321
dummy1|Humidity|2017-09-15 02:45:00|81.3376728942
dummy1|Humidity|2017-09-15 03:00:00|81.2700301472
dummy1|Humidity|2017-09-15 03:15:00|81.2822114996
dummy1|Humidity|2017-09-15 03:30:00|81.2088163468
dummy1|Humidity|2017-09-15 03:45:00|81.1777178796
dummy1|Humidity|2017-09-15 04:00:00|81.3076667147
dummy1|Humidity|2017-09-15 04:15:00|81.2945336778
dummy1|Humidity|2017-09-15 04:30:00|81.4397426865
dummy1|Humidity|2017-09-15 04:45:00|81.4856291526
dummy1|Humidity|2017-09-15 05:00:00|81.4753136138
dummy1|Humidity|2017-09-15 05:15:00|81.2932904122
dummy1|Humidity|2017-09-15 05:30:00|81.3809010899
dummy1|Humidity|2017-09-15 05:45:00|81.5197379984
dummy1|Humidity|2017-09-15 06:00:00|81.5256972162
dummy1|Humidity|2017-09-15 06:15:00|81.4498131705
dummy1|Humidity|2017-09-15 06:30:00|81.2927511618
dummy1|Humidity|2017-09-15 06:45:00|81.311857704
dummy1|Humidity|2017-09-15 07:00:00|81.2220575662
dummy1|Humidity|2017-09-15 07:15:00|81.1087308244
dummy1|Humidity|2017-09-15 07:30:00|81.1183941275
dummy1|Humidity|2017-09-15 07:45:00|80.9885443083
dummy1|Humidity|2017-09-15 08:00:00|80.8588219433
dummy1|Humidity|2017-09-15 08:15:00|80.9204208429
dummy1|Humidity|2017-09-15 08:30:00|80.7447938156
dummy1|Humidity|2017-09-15 08:45:00|80.5564575927
dummy1|Humidity|2017-09-15 09:00:00|80.3896019767
dummy1|Humidity|2017-09-15 09:15:00|80.4222388343
dummy1|Humidity|2017-09-15 09:30:00|80.3249785799
dummy1|Humidity|2017-09-15 09:45:00|80.3476518015
dummy1|Humidity|2017-09-15 10:00:00|80.4218741814
dummy1|Humidity|2017-09-15 10:15:00|80.342327785
dummy1|Humidity|2017-09-15 10:30:00|80.1517564354
dummy1|Humidity|2017-09-15 10:45:00|80.3431908325
dummy1|Humidity|2017-09-15 11:00:00|80.4493837011
dummy1|Humidity|2017-09-15 11:15:00|80.3062088473
dummy1|Humidity|2017-09-15 11:30:00|80.1220265992
dummy2|NO|2017-09-14 11:45:00|22.4228841844
dummy2|NO|2017-09-14 12:00:00|22.417455804
dummy2|NO|2017-09-14 12:15:00|22.3336530239
dummy2|NO|2017-09-14 12:30:00|22.4453962483
dummy2|NO|2017-09-14 12:45:00|22.3998725016
dummy2|NO|2017-09-14 13:00:00|22.2194549645
dummy2|NO|2017-09-14 13:15:00|22.162837557
dummy2|NO|2017-09-14 13:30:00|22.1101887536
dummy2|NO|2017-09-14 13:45:00|21.9753924293
dummy2|NO|2017-09-14 14:00:00|21.8867083975
dummy2|NO|2017-09-14 14:15:00|21.812483474
dummy2|NO|2017-09-14 14:30:00|21.6423052883
dummy2|NO|2017-09-14 14:45:00|21.688354829
dummy2|NO|2017-09-14 15:00:00|21.6424070649
dummy2|NO|2017-09-14 15:15:00|21.6387268787
dummy2|NO|2017-09-14 15:30:00|21.5615598662
dummy2|NO|2017-09-14 15:45:00|21.3989553341
dummy2|NO|2017-09-14 16:00:00|21.4222700375
dummy2|NO|2017-09-14 16:15:00|21.4818981864
dummy2|NO|2017-09-14 16:30:00|21.5564691714
dummy2|NO|2017-09-14 16:45:00|21.6002299448
dummy2|NO|2017-09-14 17:00:00|21.4093658877
dummy2|NO|2017-09-14 17:15:00|21.3646351184
dummy2|NO|2017-09-14 17:30:00|21.3970852919
dummy2|NO|2017-09-14 17:45:00|21.5638048274
dummy2|NO|2017-09-14 18:00:00|21.4481706623
dummy2|NO|2017-09-14 18:15:00|21.3080913509
dummy2|NO|2017-09-14 18:30:00|21.1261983771
dummy2|NO|2017-09-14 18:45:00|20.9418421139
dummy2|NO|2017-09-14 19:00:00|20.843744442
dummy2|NO|2017-09-14 19:15:00|20.7287247433
dummy2|NO|2017-09-14 19:30:00|20.5586294573
dummy2|NO|2017-09-14 19:45:00|20.5172657001
dummy2|NO|2017-09-14 20:00:00|20.5098483713
dummy2|NO|2017-09-14 20:15:00|20.467041433
dummy2|NO|2017-09-14 20:30:00|20.3714910181
dummy2|NO|2017-09-14 20:45:00|20.2971085601
dummy2|NO|2017-09-14 21:00:00|20.4542151223
dummy2|NO|2017-09-14 21:15:00|20.294893838
dummy2|NO|2017-09-14 21:30:00|20.1126323007
dummy2|NO|2017-09-14 21:45:00|20.0373775437
dummy2|NO|2017-09-14 22:00:00|20.1167181794
dummy2|NO|2017-09-14 22:15:00|19.9456709198
dummy2|NO|2017-09-14 22:30:00|19.8854894727
dummy2|NO|2017-09-14 22:45:00|19.7022879121
dummy2|NO|2017-09-14 23:00:00|19.5448229253
dummy2|NO|2017-09-14 23:15:00|19.5293652544
dummy2|NO|2017-09-14 23:30:00|19.4601591764
dummy2|NO|2017-09-14 23:45:00|19.4891366301
dummy2|NO|2017-09-15 00:00:00|19.3480077611
dummy2|NO|2017-09-15 00:15:00|19.2311539762
dummy2|NO|2017-09-15 00:30:00|19.2430200948
dummy2|NO|2017-09-15 00:45:00|19.1487834934
dummy2|NO|2017-09-15 01:00:00|19.2176486181
dummy2|NO|2017-09-15 01:15:00|19.2131935573
dummy2|NO|2017-09-15 01:30:00|19.1728178039
dummy2|NO|2017-09-15 01:45:00|19.354298128
dummy2|NO|2017-09-15 02:00:00|19.1744702849
dummy2|NO|2017-09-15 02:15:00|19.1177611904
dummy2|NO|2017-09-15 02:30:00|19.1962652731
dummy2|NO|2017-09-15 02:45:00|19.1598927141
dummy2|NO|2017-09-15 03:00:00|19.0905469398
dummy2|NO|2017-09-15 03:15:00|18.905717941
dummy2|NO|2017-09-15 03:30:00|18.7547077415
dummy2|NO|2017-09-15 03:45:00|18.942916714
dummy2|NO|2017-09-15 04:00:00|19.1385142995
dummy2|NO|2017-09-15 04:15:00|19.299256584
dummy2|NO|2017-09-15 04:30:00|19.34573734
dummy2|NO|2017-09-15 04:45:00|19.3784847005
dummy2|NO|2017-09-15 05:00:00|19.2903834314
dummy2|NO|2017-09-15 05:15:00|19.106120277
dummy2|NO|2017-09-15 05:30:00|18.9875820075
dummy2|NO|2017-09-15 05:45:00|19.0105057938
dummy2|NO|2017-09-15 06:00:00|19.1691678793
dummy2|NO|2017-09-15 06:15:00|19.0213100984
dummy2|NO|2017-09-15 06:30:00|18.8920487055
dummy2|NO|2017-09-15 06:45:00|18.8540051984
dummy2|NO|2017-09-15 07:00:00|18.8386828516
dummy2|NO|2017-09-15 07:15:00|18.7057298531
dummy2|NO|2017-09-15 07:30:00|18.8497414254
dummy2|NO|2017-09-15 07:45:00|18.8050322307
dummy2|NO|2017-09-15 08:00:00|18.7173639559
dummy2|NO|2017-09-15 08:15:00|18.7006226712
dummy2|NO|2017-09-15 08:30:00|18.7426351988
dummy2|NO|2017-09-15 08:45:00|18.7263666427
dummy2|NO|2017-09-15 09:00:00|18.6856607759
dummy2|NO|2017-09-15 09:15:00|18.5372324421
dummy2|NO|2017-09-15 09:30:00|18.5186337564
dummy2|NO|2017-09-15 09:45:00|18.5654258969
dummy2|NO|2017-09-15 10:00:00|18.4709611909
dummy2|NO|2017-09-15 10:15:00|18.4897351494
dummy2|NO|2017-09-15 10:30:00|18.4001131254
dummy2|NO|2017-09-15 10:45:00|18.3432078825
dummy2|NO|2017-09-15 11:00:00|18.3693037359
dummy2|NO|2017-09-15 11:15:00|18.1954087318
dummy2|NO|2017-09-15 11:30:00|18.1442607553
dummy2|NO2|2017-09-14 11:45:00|20.6965765438
dummy2|NO2|2017-09-14 12:00:00|20.673775344
dummy2|NO2|2017-09-14 12:15:00|20.4864071553
dummy2|NO2|2017-09-14 12:30:00|20.5893752603
dummy2|NO2|2017-09-14 12:45:00|20.753820065
dummy2|NO2|2017-09-14 13:00:00|20.5934976451
dummy2|NO2|2017-09-14 13:15:00|20.4053923134
dummy2|NO2|2017-09-14 13:30:00|20.3398347654
dummy2|NO2|2017-09-14 13:45:00|20.4707355968
dummy2|NO2|2017-09-14 14:00:00|20.6645241748
dummy2|NO2|2017-09-14 14:15:00|20.6412793346
dummy2|NO2|2017-09-14 14:30:00|20.826812192
dummy2|NO2|2017-09-14 14:45:00|20.9814968267
dummy2|NO2|2017-09-14 15:00:00|21.0838004744
dummy2|NO2|2017-09-14 15:15:00|21.235358348
dummy2|NO2|2017-09-14 15:30:00|21.088290808
dummy2|NO2|2017-09-14 15:45:00|21.2821583242
dummy2|NO2|2017-09-14 16:00:00|21.4419861198
dummy2|NO2|2017-09-14 16:15:00|21.5729608365
dummy2|NO2|2017-09-14 16:30:00|21.490239317
dummy2|NO2|2017-09-14 16:45:00|21.6724191692
dummy2|NO2|2017-09-14 17:00:00|21.8622465575
dummy2|NO2|2017-09-14 17:15:00|22.0069079233
dummy2|NO2|2017-09-14 17:30:00|21.9433147411
dummy2|NO2|2017-09-14 17:45:00|22.0058322227
dummy2|NO2|2017-09-14 18:00:00|22.0292464487
dummy2|NO2|2017-09-14 18:15:00|22.2128964966
dummy2|NO2|2017-09-14 18:30:00|22.40015042
dummy2|NO2|2017-09-14 18:45:00|22.5608226423
dummy2|NO2|2017-09-14 19:00:00|22.6333010356
dummy2|NO2|2017-09-14 19:15:00|22.6013539733
dummy2|NO2|2017-09-14 19:30:00|22.794381604
dummy2|NO2|2017-09-14 19:45:00|22.6114431085
dummy2|NO2|2017-09-14 20:00:00|22.5207355005
dummy2|NO2|2017-09-14 20:15:00|22.6954838986
dummy2|NO2|2017-09-14 20:30:00|22.6455553886
dummy2|NO2|2017-09-14 20:45:00|22.753960763
dummy2|NO2|2017-09-14 21:00:00|22.7964365944
dummy2|NO2|2017-09-14 21:15:00|22.8332316217
dummy2|NO2|2017-09-14 21:30:00|22.8678894446
dummy2|NO2|2017-09-14 21:45:00|22.9605380638
dummy2|NO2|2017-09-14 22:00:00|22.8003345855
dummy2|NO2|2017-09-14 22:15:00|22.8154754409
dummy2|NO2|2017-09-14 22:30:00|22.9301858548
dummy2|NO2|2017-09-14 22:45:00|22.7999552168
dummy2|NO2|2017-09-14 23:00:00|22.9521629742
dummy2|NO2|2017-09-14 23:15:00|23.1108828006
dummy2|NO2|2017-09-14 23:30:00|23.2971864224
dummy2|NO2|2017-09-14 23:45:00|23.473947308
dummy2|NO2|2017-09-15 00:00:00|23.2909934371
dummy2|NO2|2017-09-15 00:15:00|23.2785913632
dummy2|NO2|2017-09-15 00:30:00|23.393839994
dummy2|NO2|2017-09-15 00:45:00|23.5259343197
dummy2|NO2|2017-09-15 01:00:00|23.5863416192
dummy2|NO2|2017-09-15 01:15:00|23.6172238935
dummy2|NO2|2017-09-15 01:30:00|23.4620283035
dummy2|NO2|2017-09-15 01:45:00|23.4674168238
dummy2|NO2|2017-09-15 02:00:00|23.6391214595
dummy2|NO2|2017-09-15 02:15:00|23.613090387
dummy2|NO2|2017-09-15 02:30:00|23.4638409595
dummy2|NO2|2017-09-15 02:45:00|23.3310889413
dummy2|NO2|2017-09-15 03:00:00|23.3510801871
dummy2|NO2|2017-09-15 03:15:00|23.4607551838
dummy2|NO2|2017-09-15 03:30:00|23.491197802
dummy2|NO2|2017-09-15 03:45:00|23.5204006855
dummy2|NO2|2017-09-15 04:00:00|23.3641583661
dummy2|NO2|2017-09-15 04:15:00|23.4293642298
dummy2|NO2|2017-09-15 04:30:00|23.475879411
dummy2|NO2|2017-09-15 04:45:00|23.5765056214
dummy2|NO2|2017-09-15 05:00:00|23.4554980549
dummy2|NO2|2017-09-15 05:15:00|23.2770630385
dummy2|NO2|2017-09-15 05:30:00|23.3854123545
dummy2|NO2|2017-09-15 05:45:00|23.535768039
dummy2|NO2|2017-09-15 06:00:00|23.5741196914
dummy2|NO2|2017-09-15 06:15:00|23.7525671537
dummy2|NO2|2017-09-15 06:30:00|23.5876517241
dummy2|NO2|2017-09-15 06:45:00|23.5928320381
dummy2|NO2|2017-09-15 07:00:00|23.5563646288
dummy2|NO2|2017-09-15 07:15:00|23.6569453822
dummy2|NO2|2017-09-15 07:30:00|23.6256060705
dummy2|NO2|2017-09-15 07:45:00|23.5629290257
dummy2|NO2|2017-09-15 08:00:00|23.6724943245
dummy2|NO2|2017-09-15 08:15:00|23.6165405473
dummy2|NO2|2017-09-15 08:30:00|23.6311592858
dummy2|NO2|2017-09-15 08:45:00|23.4579694428
dummy2|NO2|2017-09-15 09:00:00|23.3210852143
dummy2|NO2|2017-09-15 09:15:00|23.4393829312
dummy2|NO2|2017-09-15 09:30:00|23.4958839298
dummy2|NO2|2017-09-15 09:45:00|23.6765008641
dummy2|NO2|2017-09-15 10:00:00|23.6933804192
dummy2|NO2|2017-09-15 10:15:00|23.8534489289
dummy2|NO2|2017-09-15 10:30:00|23.9463127483
dummy2|NO2|2017-09-15 10:45:00|23.780769849
dummy2|NO2|2017-09-15 11:00:00|23.6795526838
dummy2|NO2|2017-09-15 11:15:00|23.7296814236
dummy2|NO2|2017-09-15 11:30:00|23.6155111418
dummy3|NO|2017-09-14 11:45:00|39.0366801804
dummy3|NO|2017-09-14 12:00:00|38.961306499
dummy3|NO|2017-09-14 12:15:00|39.1343097095
dummy3|NO|2017-09-14 12:30:00|38.9660183413
dummy3|NO|2017-09-14 12:45:00|38.7802069395
dummy3|NO|2017-09-14 13:00:00|38.902059572
dummy3|NO|2017-09-14 13:15:00|38.9549631756
dummy3|NO|2017-09-14 13:30:00|38.972303597
dummy3|NO|2017-09-14 13:45:00|39.147751486
dummy3|NO|2017-09-14 14:00:00|38.973874295
dummy3|NO|2017-09-14 14:15:00|39.134581382
dummy3|NO|2017-09-14 14:30:00|39.1784208771
dummy3|NO|2017-09-14 14:45:00|39.0613693024
dummy3|NO|2017-09-14 15:00:00|38.9407301516
dummy3|NO|2017-09-14 15:15:00|39.028320609
dummy3|NO|2017-09-14 15:30:00|39.2082963807
dummy3|NO|2017-09-14 15:45:00|39.3930032856
dummy3|NO|2017-09-14 16:00:00|39.4183551778
dummy3|NO|2017-09-14 16:15:00|39.4972735218
dummy3|NO|2017-09-14 16:30:00|39.3821410676
dummy3|NO|2017-09-14 16:45:00|39.2498048693
dummy3|NO|2017-09-14 17:00:00|39.051638336
dummy3|NO|2017-09-14 17:15:00|39.0380226893
dummy3|NO|2017-09-14 17:30:00|39.1961789223
dummy3|NO|2017-09-14 17:45:00|39.2922537141
dummy3|NO|2017-09-14 18:00:00|39.4041800371
dummy3|NO|2017-09-14 18:15:00|39.2155887866
dummy3|NO|2017-09-14 18:30:00|39.3347017283
dummy3|NO|2017-09-14 18:45:00|39.4531298969
dummy3|NO|2017-09-14 19:00:00|39.6072733787
dummy3|NO|2017-09-14 19:15:00|39.7468394995
dummy3|NO|2017-09-14 19:30:00|39.9173053365
dummy3|NO|2017-09-14 19:45:00|40.0645403456
dummy3|NO|2017-09-14 20:00:00|40.1056550646
dummy3|NO|2017-09-14 20:15:00|40.2419566936
dummy3|NO|2017-09-14 20:30:00|40.2168256279
dummy3|NO|2017-09-14 20:45:00|40.3672596299
dummy3|NO|2017-09-14 21:00:00|40.2507186706
dummy3|NO|2017-09-14 21:15:00|40.4488011836
dummy3|NO|2017-09-14 21:30:00|40.5250175181
dummy3|NO|2017-09-14 21:45:00|40.7028508287
dummy3|NO|2017-09-14 22:00:00|40.6565169194
dummy3|NO|2017-09-14 22:15:00|40.7003109423
dummy3|NO|2017-09-14 22:30:00|40.503719005
dummy3|NO|2017-09-14 22:45:00|40.6082599411
dummy3|NO|2017-09-14 23:00:00|40.6682771224
dummy3|NO|2017-09-14 23:15:00|40.8319642611
dummy3|NO|2017-09-14 23:30:00|40.7357558359
dummy3|NO|2017-09-14 23:45:00|40.8109980071
dummy3|NO|2017-09-15 00:00:00|41.0008675977
dummy3|NO|2017-09-15 00:15:00|40.8238003032
dummy3|NO|2017-09-15 00:30:00|40.6563225219
dummy3|NO|2017-09-15 00:45:00|40.5061472507
dummy3|NO|2017-09-15 01:00:00|40.6250317478
dummy3|NO|2017-09-15 01:15:00|40.7659842114
dummy3|NO|2017-09-15 01:30:00|40.6596679708
dummy3|NO|2017-09-15 01:45:00|40.799944825
dummy3|NO|2017-09-15 02:00:00|40.9807976795
dummy3|NO|2017-09-15 02:15:00|41.1475826763
dummy3|NO|2017-09-15 02:30:00|41.291055158
dummy3|NO|2017-09-15 02:45:00|41.3209209868
dummy3|NO|2017-09-15 03:00:00|41.1308415305
dummy3|NO|2017-09-15 03:15:00|41.1333742148
dummy3|NO|2017-09-15 03:30:00|41.2002201885
dummy3|NO|2017-09-15 03:45:00|41.2043516724
dummy3|NO|2017-09-15 04:00:00|41.1402954268
dummy3|NO|2017-09-15 04:15:00|41.2179529091
dummy3|NO|2017-09-15 04:30:00|41.1887675979
dummy3|NO|2017-09-15 04:45:00|41.0791524242
dummy3|NO|2017-09-15 05:00:00|41.0642566025
dummy3|NO|2017-09-15 05:15:00|41.1544870417
dummy3|NO|2017-09-15 05:30:00|41.1693538677
dummy3|NO|2017-09-15 05:45:00|41.3572003608
dummy3|NO|2017-09-15 06:00:00|41.5562757677
dummy3|NO|2017-09-15 06:15:00|41.5857845895
dummy3|NO|2017-09-15 06:30:00|41.43839126
dummy3|NO|2017-09-15 06:45:00|41.6145293377
dummy3|NO|2017-09-15 07:00:00|41.764874972
dummy3|NO|2017-09-15 07:15:00|41.8965284467
dummy3|NO|2017-09-15 07:30:00|41.9795930519
dummy3|NO|2017-09-15 07:45:00|42.1742545444
dummy3|NO|2017-09-15 08:00:00|42.216585855
dummy3|NO|2017-09-15 08:15:00|42.2280981976
dummy3|NO|2017-09-15 08:30:00|42.3746093982
dummy3|NO|2017-09-15 08:45:00|42.4999751175
dummy3|NO|2017-09-15 09:00:00|42.673783223
dummy3|NO|2017-09-15 09:15:00|42.7520074044
dummy3|NO|2017-09-15 09:30:00|42.640571175
dummy3|NO|2017-09-15 09:45:00|42.7653976473
dummy3|NO|2017-09-15 10:00:00|42.6456097792
dummy3|NO|2017-09-15 10:15:00|42.7009847453
dummy3|NO|2017-09-15 10:30:00|42.8646678043
dummy3|NO|2017-09-15 10:45:00|43.0112116695
dummy3|NO|2017-09-15 11:00:00|42.8827072026
dummy3|NO|2017-09-15 11:15:00|42.8497279105
dummy3|NO|2017-09-15 11:30:00|42.789163264
dummy3|NO2|2017-09-14 11:45:00|47.0563953996
dummy3|NO2|2017-09-14 12:00:00|46.9747357944
dummy3|NO2|2017-09-14 12:15:00|46.825026272
dummy3|NO2|2017-09-14 12:30:00|46.9265258894
